,Date,SBP Press Release
21,2020-05-13 00:00:00+00:00,"£20205 13
IEE SP 4A Feuiur per S Ged

Neh RR en ASP pete Wrote Ett LeWE Ae urlon Bit
FF AE GDE Free F202007 3G elyLow nt 6 eb LJ LY Ge
bn Ut Berble IP LA ate SALTON Luteo MS RID PS

te nL I We We SLs

JF SEF pci Moi ty Fe Ft So tL tFe nk ebb itd bi Lue
LAL Fe Be Sr Me FE LIYE Ue LY (consumption 37 Fut abut? dee
EU be E2001 WY ib alu ned seed 5 UL Ue W penuTigae

wed Por deseytelatins f foSeaiisbolee Lo ESL IVE U JrsitieSY

Lie LIU At Ler ut IU Aes ole Ap BLIP ete TL A oe Lv fs
LIU pS E yhurtie bath bretatbe LIL 6b S IO ASL ule
AAC tho eblaP roel IYO pk Lom tetalate Loe thbyr Sert,
SSK LT Suro L-2007 12004 Boba ZLIB Ld OF fel APs
bs FT = +2012 bP ote Sorte tutte BSc Sot eL ABEL S
OF SetasTlehs Sere Veil t eo FUEL Ywid nts NPC Ie SIU CTA A_b x

boizecthSLt,

Vbla wit Le Alor hl LE KSA bE oi trl We We ELE thie te
Sere eb LEIP MWA Let be FMC ne ec SLL Seu as Louw
eS toed PEP iL bret F Shin Arie eh Sue Ge Sort

Bele BL EP put Ge eur Se ee FLW Sele ph 6a Li LEG lk
MAIL IBS

BOS LAM AALS PBL LE FF pate Wr host hL My tPr6 ft LE
ALL UI be LU HY oF Uo LL te FLL Phe bE BILITY
Heyes sgei tor wi Lowel yp Pir bwizesi Iu Lowi Loe yi zluds
"
22,2018-02-08 00:00:00+00:00,"(2017.2F110
A S4L WOE EO BeyatldeL 61 8UL GL

wt 1328.18 tI L ue FAME it 1541.67 Ut bu2 dobde £18 WL Ure bE ore

Feu

UL BL 2016 UR shee ah 16.2 LL BL 6201 TRIAS M1541 6d Cire ASML 2017 Sur
oh FIP VBL SV sl Bhi L poe fre ir Selene eh (2017 Gur Ose lini 16
AoA 192.02. Ae 199.18 Ast 193.70 «Set 334.63 Ast 408.84 AL UAL ety but stole Broct
AS 169.68 </igt'293.72 A o378.69 2A eB bnd Te Ubyiut-2016 bur BL eye] Ait 52.08 vs
Sed Te UL bl tee PT Pree stylonL 6201702 P 35.74 wit 169.61 Ast 143.61
2 ner Ajgt 137.13 < UA yit 2016 bur Butte 161.22, tp f4 iol?
Kwek
"
23,None,"62019513326

Sap Fb ptSote Le Sor vb P-L clevL£ 20196 L itis ie) GAZ 1312

Lyte fe PA Sere LLG Abb el LelentEetie d £20196

BAS AU Gp FST Ee BW BI le ty Goel AAT BP) ss rt
we hos Se Socal at LA BUANS 3) Kc Bec ts ot ett Ke BEF Bs
but ABE a ret SUB ait oF ba pte Uist zie) £2019 G3 wi2e L
SF £2230 42 68106 wl Musltne LbesSustue Byte £42019

2K OK OK OK OK OK OK 2K OK OK
"
24,1933-01-01 00:00:00+00:00,"J!

be xls

— ty YW 8
“ ut may

2 Vey J 2
tr oy = o ‘3 ‘ \j =
eS a At
Mg J Ye AS
cv TR NEY YW oar Rh oO
— 4.3 = BY > ~ 33
2 = ms NN 2
my. sy t= = Br te a ty
, oy = &
6 8 Ye sah ee Q 3
r
>

     

7

y

o-
ja

+

—

~

}

Us

 

xn 4 OF and Pes
3 = zo = > 3 M
24> S84 8
Rid » at “ar =a a 2
» >! 2 7 6S als
2 2 > = SE ‘N
a re il we SD Te A)
2 22
~<
J JI 33 4
a DS ory
; > 7
3 a
s 8
es»
wy
3
I
\) 3
se DS
I as
yw SS 3
a | J » “D>
Pcl So = ie
2 3 Qs
= ow Ns
3 5S gs
<= 5 NOS

 
"
25,2019-09-03 00:00:00+00:00,"£2017 4110
Ue Ad YW be Gr autobide LATS

Urea Su tite eB ME p114057.67 A Ceult Guus £ ATLL web Bore
Ee veri 14387.79

ed L201 6G sbuslecLn93 19.58 tk HL 62017 GIR PAS 1694.37 adh Dict ASU WL 6201 7G 1
ct FIP VIL SV ot Fabs LA fae or Sethe 2 ot f201 7G ost Ait
AAS IIT AeA 209. 14 AS eH213.29-A 363.24 ASH 504.6 AL VL xh aol Brocl
202.37e/ Sy 202.73 S396. ASM S14 8 ZAP Ind Te Umit 2016 ALE 2 ye] As t'38.85
dete T bd Ae vt brio beddlde H Tb Frie st l£ 201TG AE 26.61 ai SeH212.47 Ast

Ze YAS MISS 82E Yahi 2016G Jb Leu Aset 168.04, $4

wwe
"
26,2001-02-01 00:00:00+00:00," 

External Relations Department

 

ERD/M&PRD/PR/01/2016-113 November 23, 2016

Announcement of Monetary Policy

State Bank of Pakistan will announce Monetary Policy through a press release on Saturday, 26""
November, 2016.

Do RRR RK
"
27,2020-01-01 00:00:00+00:00,"2017518
ewes

eS ei Ai Lik 20170 20 se IST Get
"
28,2009-05-18 00:00:00+00:00,"May 18, 2009

SBP Governor stresses the need for
development of capital markets

Syed Salim Raza, Governor, State Bank of Pakistan has stressed the need for the development of
capital markets, especially the bond and money markets in the country.

Addressing a luncheon meeting of the INSEAD Alumni Association of Pakistan at a local club in
Karachi, he said the risks caused by slowdown in globalization can effectively be overcome by promoting
national interests. ‘The Emerging Markets (EMs) will need to look at developing their own internal and
regional markets,’ Mr Raza added.

“Pakistan with others EMs could look at ways to galvanized intra-regional trade on a financial
next settlement basis to reduce money caught up in the chamber of trade — the Chiang Mai initiative is
an example of a significance start to promoting inter — regional trade liquidity,” the Governor added.

In view of the current global economic crisis, the SBP Governor said: “we have been less
affected than most of the EMs as our banks are squarely domestically based for asset and liabilities and
well-capitalized. Our exports were limited to 13% of GNP as against well over 30% for most of the larger
Asian economies while our imports will come down from 40 to 32% from both price and volume
effects.”

He observed that with inflation coming under control and a huge domestic market, we could
very usefully produce more for the domestic economy and take the opportunity to develop domestic
commerce and domestic brands.

The SBP Governor also spoke about the changes in economic ideology over the years and drew
on examples from Europe, Asia and the United States of America. He also spoke at length about Banking
spreads, SME development and remittances in response to questions raised by the alumni present at
the lunch.

It may be pointed out INSEAD is one of the world’s leading and largest business schools with
campuses in Europe (Fontainebleau) and Asia (Singapore) and two centres in the Middle East. Over
1,000 MBA and PhD candidates and over 9,500 executive education candidates attend its courses during
an academic year. Set up in 1957, it has today over 38,000 alumni in 150 countries around the world.
The Pakistan chapter was set up in 2008 by its Founder President Ms Sadia Khan.

DR AR RK
"
29,2015-09-25 00:00:00+00:00,"£2015 925

Blue Le eb iS Sie FU Sheri Soe (Eset x

L bl Sv Si SL bY Ut LM Warehouse Receipt Financing) Cbs, SEW we SIL ut eh
2 We Wh Bhtien papi L eri Fa bal Ged pI hoe Se teil Fl

A BEM ie Seth wie e IL wl WOW end be AL ind ete
eee sol IOI Ae flee 1612335

EIS eR BL Geshe nf Sr Se inl pre YU MVL JiheL ve YL ye Site SY uel
Wlosk het BUF deb oige eS e Sig ti tb Vr OLS seopeS ts A tide <Gibar
oO, Sheri BL Mal Feiler iy Pees ped ure dhe bbb Aen eK Mile bTI6%

Ute SAL Guviid La esr LSC pe Dt I SU tethered Ae OLS
WI PSS LAr t vis SP ibe ge PMEDE ISIN Le byob

UF I SPY SUBAL Liters} fos Bob SSA It SWE nL SS ber SOAs re tL us
eS ve CIS eI Uh Swit uu de

phe Biber yt pod bo Pe Lyd GroiAie eral oe ole ae A AIL Beedry drut
BL A PL eg Pl BUA Fup sue aubigisL tL 4 CUMS MLS A

FN EA wrk she IL PIAL VR Lut hi gr 130, IL ASE idole Weg titu tee t Ju
2 ney 50l, JL URS iusto
"
30,2020-01-05 00:00:00+00:00,"2015 uee
bol TOK BPaeby te AL eth tL L ald bie yal fp!

Sid rrdte Pere tiLLL MiretypdicbiSuce ome ead birt,
OL eatheth rh LL Ny Sebivicb tue bol Wha lebycie sL 20182 1,08
he

FEEL EA ye 0 tu Sei AAPL Ut Se Gre reser kL oly ede ore dL wtuh toy,
UL Un Se SIL Ue bri Kite tt BA teen wtriG eb uibeL itu
Sb biE Myyae Stee bi werk AirbL Grit pa tprSe She set ges
bah SE eS tutrommuiaty Se Hb baler cL tL bb She eee Le Fr

- Ordo be vege lt

TOS Uw ii byte SPS bel LS eo Pt UuiibyeKecee PL tosbFety PL PL bye fle
ote SS Keiel SU AEFI EL ert Sag£ PA gb Sle L uth Adne
moi hileyge ha boty se GES oe bis orl Ay Ld Kew AF gual

Brkt eth ii bri bro etato dhe 1 Giekit

dsutiddguer PEA wt fash Li lb TK bviclic smelt L Prieur
-e tL aT

 
"
31,1923-01-01 00:00:00+00:00,"23"" February, 2005

DR. ISHRAT HUSAIN RECEIVES THE CENTRAL BANK
GOVERNOR OF THE YEAR AWARD.

The Editor-in-Chief of The Banker magazine, Mr. Stephen Timewell presented the
Central Bank Governor of the Year in Asia 2005 Award to the State Bank Governor,
Dr. Ishrat Husain at a simple but impressive ceremony held at a local hotel in Karachi
today. This is for the first time in the history of Pakistan that any Governor of the State
Bank has received this prestigious award.

The ceremony was attended, among others, by the Chairman, Securities &
Exchange Commission of Pakistan, Dr. Tariq Hassan, Deputy Governors, State Bank of
Pakistan, Mr. Tawfiq A. Husain and Mr. Mansur-ur-Rehman Khan and Chief Executives of
commercial banks.

Speaking on the occasion, Mr. Timewell paid glowing tributes to the Governor,
Dr. Ishrat Husain. He said the reforms and restructuring of Pakistan’s financial sector
under the dynamic leadership of Dr. Ishrat Husain have resulted in a more resilient and
efficient financial system. He said that the State Bank has progressively improved its
capacity to manage and maintain macroeconomic stability. He said that Pakistan’s financial
sector is now more competitive and relatively efficient. The financial infrastructure has
strengthened and the regulatory and supervisory functions of the SBP under the leadership
of the Governor have significantly improved, he added.

Speaking on the occasion, Dr. Ishrat Husain said that it was not an honour for him
but for the country also which now have an efficient financial system. He said the banking
sector reforms have brought in competition within the system, improved internal efficiency,
reduced the lending rates significantly and broadened access to the middle class. He
emphasized that these reforms would not have been possible without the leadership, active
support and guidance of the President, General Pervez Musharraf. He said the banking
sector reforms could not have been materialized without the cooperation of the chief
executives of banks. He also thanked The Banker magazine for bestowing this prestigious
award to him. He said that by continuation of the financial sector reforms, the country
would be able to reduce poverty significantly in the years ahead.

The Banker magazine of London is a subsidiary of the Financial Times.

ak 2k ak ok 2k
"
32,2002-02-01 00:00:00+00:00," 

External Relations Department

 

ERD/M&PRD/PR/01/2020-21 March 9, 2020

Announcement of Monetary Policy Statement

The Monetary Policy Committee of SBP will meet on Tuesday, March 17, 2020 at SBP Karachi to

decide about Monetary Policy. Later on, SBP will issue the Monetary Policy Statement through a press
release on the same day.

DR RK

Page 1
"
33,1944-01-01 00:00:00+00:00,"5201456

Nhe PSE Phe SCENE Bed

VU Le EWR MUL eli LOZ Fi Bb 5 Lb (ick A PALI Gus Fe Sites
Ube cil Z1L bo er elds Le duilel tei sl pol Phir Ged PBL ent Sutue
Ee eu rN he WL WIG Ut bees Se GAEL KEEL UI

AwL pifallylen Soo ISS Ein OL tthe eb tat Meter ddr 0b LL Ai peters Psy
2 Oe Atri di teule Reel Shi

ete wten SSR Lie BL Supls bite br S le (CEL BL Sri ty turd
Sy en PS URSLE LIL ela Pope SOL ei LI AG eit
SoS bee vk oh Pee tL L ibe ite ute LOO dee me Feud sobs tL EH

Ebina

VIER AE beL Ne Sid Uses) Fy Siew hIYL tere Bed G2 vEin£ pal Pago
CWI RS PRL, Ged Ye Ute borL Mtr G£s Bedi Al AL bib bart bh LOA 6
LE SL es eye freed LupLiditegh Gee Gua ted pice MUP ETL LAL,

Lf Lenses

guid f ensec ei Pb, SL cay Ge CLT Leute us ise pth Pb SCLs
LL ox Sl SACL ESTAS GL CI SG rst WANS Liben BALE LA Soret

USO tes Shed es Pheer b£44

wyrew
"
34,1937-02-05 00:00:00+00:00,"°2016U%30

be eS (stile pecan Pr), 201 6bur8t bu25.37,0r£ Buse ese

RRREKEK
"
35,2017-01-01 00:00:00+00:00,"Pre

£2017 2-F128

Cpt FesizesZ 2017 4a -2017 PES LT teedie tL Me Crk Fis
bee
"
36,2002-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR-01/2020-102 October 02, 2020

SBP issues guidelines for Development Finance Institutions to
undertake Shariah compliant business

 

 

To enlarge the scope of Shariah compliant financial services in the country, State Bank of Pakistan (SBP)
has taken another important step by issuing guidelines for Development Finance Institutions (DFls) to
undertake Shariah compliant businesses and operations. Further, keeping in view the various
developments, such as changes in the licensing and regulatory regime for banks, SBP has also updated the
guidelines, introduced in 2004, for establishing Islamic banking Institutions.

The updated guidelines deal with the establishment of a full-fledged Islamic bank, Islamic banking
subsidiary and Islamic banking branches of conventional banks. In addition, these guidelines cover
different areas including minimum capital adequacy, requirements related to sponsor directors,
business plan, Shariah governance, application fees, preconditions for commencement of
business. For details: https://www.sbp.org.pk/ibd/2020/C4.htm

 

The guidelines for conventional banks and DFls to undertake Shariah compliant business and operations
also cover the eligibility criteria for in-principle approval, proposal requirements, shariah governance,
minimum capital requirement and systems and controls. Further, separation of Islamic banking/finance
division and its different components, responsibilities of head of the Islamic banking/ finance division and
requirements for commencement of operations are part of these guidelines.

It is expected that these guidelines will facilitate the new entrants in the field of Islamic banking through
establishment of full-fledged Islamic banks, Islamic banking subsidiaries by conventional banks and the
commencement of Shariah compliant business and operations by conventional banks and DFls.

RK RR K
"
37,2001-02-01 00:00:00+00:00," 

External Relations Department

 

 

ERD/M&PRD/PR/01/2017-28 March 27, 2017

State Bank Clarifies Authenticity of Rs 500 Banknotes without OVI

Apropos the news circulating in some sections of social media regarding authenticity of Rs 500
banknotes without OVI flag, it may be recalled that the State Bank had introduced new design
banknotes of Rs 500 in 2006. These banknotes carry state of the art security features, besides, change
in size, design and color scheme. Later on another security feature, the color shifting flag made of
Optical Variable Ink (OVI) was added to enhance the anti-counterfeiting resilience and ease in
identification by the general public. This, however, resulted in availability of both types of Rs 500
banknotes viz issued during 2006-2009 without OVI, and issued w.e.f January 25, 2010 with OVI

feature.

It is, therefore, clarified for benefit of all concerned that new design banknotes of Rs 500, with and
without OVI flag, are genuine provided all other security features are intact. General public is
encouraged to learn more about the security features in Pakistani banknotes through section in SBP
website titled “Rupay ko Pehchano” (http://www.sbp.org.pk/finance/NotePehchano/index.asp). SBP
also expects that general public may discard any such news appearing in social media and discourage

the circulation of this unauthenticated news.

28K KKK KK

Page 1
"
